Ore Name,ItemStack,Item ID,Display Name,Wildcard
Cobalt,1xitem.ingot_cobalt@0,hbm:item.ingot_cobalt,钴锭,false
Cobalt60,1xitem.ingot_co60@0,hbm:item.ingot_co60,钴-60锭,false
Coltan,1xitem.fragment_coltan@0,hbm:item.fragment_coltan,钶钽铁矿碎片,false
Copper,1xitem.ingot_copper@0,hbm:item.ingot_copper,工业级铜,false
Daffergon,1xitem.ingot_daffergon@0,hbm:item.ingot_daffergon,达夫贡锭,false
Dineutronium,1xitem.ingot_dineutronium@0,hbm:item.ingot_dineutronium,双聚中子态素锭,false
DuraSteel,1xitem.ingot_dura_steel@0,hbm:item.ingot_dura_steel,高速钢锭,false
Euphemium,1xitem.ingot_euphemium@0,hbm:item.ingot_euphemium,Ep锭,false
Ferrouranium,1xitem.ingot_ferrouranium@0,hbm:item.ingot_ferrouranium,铀铁锭,false
Fiberglass,1xitem.ingot_fiberglass@0,hbm:item.ingot_fiberglass,玻璃纤维,false
ForciciumItem,1xitem.item.modingots@26,RotaryCraft:rotarycraft_item_modingots,Monazit Item,false
Gh336,1xitem.ingot_gh336@0,hbm:item.ingot_gh336,Gh336锭,false
Ghiorsium336,1xitem.ingot_gh336@0,hbm:item.ingot_gh336,Gh336锭,false
Gold198,1xitem.ingot_au198@0,hbm:item.ingot_au198,金-198锭,false
Graphite,1xitem.ingot_graphite@0,hbm:item.ingot_graphite,石墨锭,false
Lanthanum,1xitem.ingot_lanthanium@0,hbm:item.ingot_lanthanium,半稳定镧锭,false
Lead,1xitem.ingot_lead@0,hbm:item.ingot_lead,铅锭,false
Lead209,1xitem.ingot_pb209@0,hbm:item.ingot_pb209,铅-209锭,false
Lithium,1xitem.lithium@0,hbm:item.lithium,锂锭,false
MagnetizedTungsten,1xitem.ingot_magnetized_tungsten@0,hbm:item.ingot_magnetized_tungsten,磁化钨锭,false
Mingrade,1xitem.ingot_red_copper@0,hbm:item.ingot_red_copper,紫铜,false
Neptunium,1xitem.ingot_neptunium@0,hbm:item.ingot_neptunium,镎锭,false
Neptunium237,1xitem.ingot_neptunium@0,hbm:item.ingot_neptunium,镎锭,false
Niobium,1xitem.ingot_niobium@0,hbm:item.ingot_niobium,铌锭,false
Np237,1xitem.ingot_neptunium@0,hbm:item.ingot_neptunium,镎锭,false
Osmiridium,1xitem.ingot_osmiridium@0,hbm:item.ingot_osmiridium,铱锇锭,false
PVC,1xitem.ingot_pvc@0,hbm:item.ingot_pvc,PVC Bar,false
Pb209,1xitem.ingot_pb209@0,hbm:item.ingot_pb209,铅-209锭,false
Plutonium,1xitem.ingot_plutonium@0,hbm:item.ingot_plutonium,钚锭,false
Plutonium238,1xitem.ingot_pu238@0,hbm:item.ingot_pu238,钚-238锭,false
Plutonium239,1xitem.ingot_pu239@0,hbm:item.ingot_pu239,钚-239锭,false
Plutonium240,1xitem.ingot_pu240@0,hbm:item.ingot_pu240,钚-240锭,false
Plutonium241,1xitem.ingot_pu241@0,hbm:item.ingot_pu241,钚-241锭,false
PlutoniumRG,1xitem.ingot_pu_mix@0,hbm:item.ingot_pu_mix,反应堆级钚锭,false
Po210,1xitem.ingot_polonium@0,hbm:item.ingot_polonium,钋锭,false
Polonium,1xitem.ingot_polonium@0,hbm:item.ingot_polonium,钋锭,false
Polonium210,1xitem.ingot_polonium@0,hbm:item.ingot_polonium,钋锭,false
Polycarbonate,1xitem.ingot_pc@0,hbm:item.ingot_pc,Hard Plastic Bar,false
Polymer,1xitem.ingot_polymer@0,hbm:item.ingot_polymer,聚合物锭,false
Pu238,1xitem.ingot_pu238@0,hbm:item.ingot_pu238,钚-238锭,false
Pu239,1xitem.ingot_pu239@0,hbm:item.ingot_pu239,钚-239锭,false
Pu240,1xitem.ingot_pu240@0,hbm:item.ingot_pu240,钚-240锭,false
Pu241,1xitem.ingot_pu241@0,hbm:item.ingot_pu241,钚-241锭,false
Ra226,1xitem.ingot_ra226@0,hbm:item.ingot_ra226,镭-226锭,false
Radium226,1xitem.ingot_ra226@0,hbm:item.ingot_ra226,镭-226锭,false
Reiium,1xitem.ingot_reiium@0,hbm:item.ingot_reiium,雷恩锭,false
RotaryCraft:dustBedrock,1xitem.item.powder@4,RotaryCraft:rotarycraft_item_powders,基岩粉,false
RotaryCraft:ingotBedrock,1xitem.item.compacts@3,RotaryCraft:rotarycraft_item_compacts,基岩合金锭,false
RotaryCraft:ingotTungstenAlloy,1xitem.item.compacts@5,RotaryCraft:rotarycraft_item_compacts,钨锭,false
Rubber,1xitem.ingot_rubber@0,hbm:item.ingot_rubber,橡胶锭,false
Saturnite,1xitem.ingot_saturnite@0,hbm:item.ingot_saturnite,土星锭,false
Schrabidate,1xitem.ingot_schrabidate@0,hbm:item.ingot_schrabidate,Sa酸铁锭,false
Schrabidium,1xitem.ingot_schrabidium@0,hbm:item.ingot_schrabidium,Sa326锭,false
Schraranium,1xitem.ingot_schraranium@0,hbm:item.ingot_schraranium,低丰度Sa326锭,false
Solinium,1xitem.ingot_solinium@0,hbm:item.ingot_solinium,Sa327锭,false
Sr90,1xitem.ingot_sr90@0,hbm:item.ingot_sr90,锶-90锭,false
Starmetal,1xitem.ingot_starmetal@0,hbm:item.ingot_starmetal,§9星辉锭§r,false
Steel,1xitem.ingot_steel@0,hbm:item.ingot_steel,钢锭,false
Strontium90,1xitem.ingot_sr90@0,hbm:item.ingot_sr90,锶-90锭,false
Tantalum,1xitem.ingot_tantalium@0,hbm:item.ingot_tantalium,钽锭,false
Tc99,1xitem.ingot_technetium@0,hbm:item.ingot_technetium,锝-99锭,false
TcAlloy,1xitem.ingot_tcalloy@0,hbm:item.ingot_tcalloy,锝-钢合金锭,false
Technetium99,1xitem.ingot_technetium@0,hbm:item.ingot_technetium,锝-99锭,false
Th232,1xitem.ingot_th232@0,hbm:item.ingot_th232,钍-232锭,false
Thorium,1xitem.ingot_th232@0,hbm:item.ingot_th232,钍-232锭,false
Thorium232,1xitem.ingot_th232@0,hbm:item.ingot_th232,钍-232锭,false
Titanium,1xitem.ingot_titanium@0,hbm:item.ingot_titanium,钛锭,false
Tungsten,1xitem.ingot_tungsten@0,hbm:item.ingot_tungsten,钨锭,false
U233,1xitem.ingot_u233@0,hbm:item.ingot_u233,铀-233锭,false
U235,1xitem.ingot_u235@0,hbm:item.ingot_u235,铀-235锭,false
U238,1xitem.ingot_u238@0,hbm:item.ingot_u238,铀-238锭,false
Unobtainium,1xitem.ingot_unobtainium@0,hbm:item.ingot_unobtainium,难得素锭,false
Uranium,1xitem.ingot_uranium@0,hbm:item.ingot_uranium,铀锭,false
Uranium233,1xitem.ingot_u233@0,hbm:item.ingot_u233,铀-233锭,false
Uranium235,1xitem.ingot_u235@0,hbm:item.ingot_u235,铀-235锭,false
Uranium238,1xitem.ingot_u238@0,hbm:item.ingot_u238,铀-238锭,false
Verticium,1xitem.ingot_verticium@0,hbm:item.ingot_verticium,韦德赛锭,false
Weidanium,1xitem.ingot_weidanium@0,hbm:item.ingot_weidanium,魏丹锭,false
WhitePhosphorus,1xitem.ingot_phosphorus@0,hbm:item.ingot_phosphorus,白磷锭,false
WorkersAlloy,1xitem.ingot_desh@0,hbm:item.ingot_desh,Desh锭,false
Zirconium,1xitem.ingot_zirconium@0,hbm:item.ingot_zirconium,锆块,false
alloyAdvanced,1xitem.EnrichedAlloy@0,Mekanism:EnrichedAlloy,富集合金,false
alloyBasic,1xitem.redstone@0,minecraft:redstone,红石,false
alloyElite,1xitem.ReinforcedAlloy@0,Mekanism:ReinforcedAlloy,强化合金,false
alloyUltimate,1xitem.AtomicAlloy@0,Mekanism:AtomicAlloy,原子合金,false
alloysMagical,1xitem.essentialcraft:genItem@0,essentialcraft:genItem,注魔合金,false
antiBlock,1xtile.chisel.antiBlock@0,chisel:antiBlock,纯色方块,false
anyConcrete,1xtile.concrete@0,hbm:tile.concrete,混凝土瓦块,false
anyConcrete,1xtile.concrete_smooth@0,hbm:tile.concrete_smooth,混凝土,false
anyConcrete,1xtile.concrete_asbestos@0,hbm:tile.concrete_asbestos,黑色混凝土,false
anyConcrete,1xtile.ducrete@0,hbm:tile.ducrete,高密度贫铀混凝土瓷砖,false
anyConcrete,1xtile.ducrete_smooth@0,hbm:tile.ducrete_smooth,高密度贫铀混凝土,false
anyConcrete,1xtile.concrete_colored@0,hbm:tile.concrete_colored,白色混凝土,false
anyConcrete,1xtile.concrete_colored@1,hbm:tile.concrete_colored,橙色混凝土,false
anyConcrete,1xtile.concrete_colored@2,hbm:tile.concrete_colored,品红色混凝土,false
anyConcrete,1xtile.concrete_colored@3,hbm:tile.concrete_colored,淡蓝色混凝土,false
anyConcrete,1xtile.concrete_colored@4,hbm:tile.concrete_colored,黄色混凝土,false
anyConcrete,1xtile.concrete_colored@5,hbm:tile.concrete_colored,黄绿色混凝土,false
anyConcrete,1xtile.concrete_colored@6,hbm:tile.concrete_colored,粉色混凝土,false
anyConcrete,1xtile.concrete_colored@7,hbm:tile.concrete_colored,灰色混凝土,false
anyConcrete,1xtile.concrete_colored@8,hbm:tile.concrete_colored,淡灰色混凝土,false
anyConcrete,1xtile.concrete_colored@9,hbm:tile.concrete_colored,青色混凝土,false
anyConcrete,1xtile.concrete_colored@10,hbm:tile.concrete_colored,紫色混凝土,false
anyConcrete,1xtile.concrete_colored@11,hbm:tile.concrete_colored,蓝色混凝土,false
anyConcrete,1xtile.concrete_colored@12,hbm:tile.concrete_colored,棕色混凝土,false
anyConcrete,1xtile.concrete_colored@13,hbm:tile.concrete_colored,绿色混凝土,false
anyConcrete,1xtile.concrete_colored@14,hbm:tile.concrete_colored,红色混凝土,false
anyConcrete,1xtile.concrete_colored@15,hbm:tile.concrete_colored,黑色混凝土,false
anyTar,1xitem.oil_tar@0,hbm:item.oil_tar,焦油,false
anyTar,1xitem.oil_tar@1,hbm:item.oil_tar,裂化焦油,false
anyTar,1xitem.oil_tar@2,hbm:item.oil_tar,煤焦油,false
anyTar,1xitem.oil_tar@3,hbm:item.oil_tar,木馏油,false
aquaRegia,1xitem.factorization:acid@1,factorization:acid,王水,false
bEnderAirBottle,1xitem.manaResource@15,Botania:manaResource,瓶装末地空气,false
bFlask,1xitem.vial@1,Botania:vial,精灵玻璃烧瓶,false
bPlaceholder,1xitem.manaResource@11,Botania:manaResource,合成占位符,false
bRedString,1xitem.manaResource@12,Botania:manaResource,红线,false
bVial,1xitem.vial@0,Botania:vial,魔法玻璃小瓶,false
bamboo,1xitem.grc.bamboo@0,Growthcraft|Bamboo:grc.bamboo,竹子,false
bamboo,1xitem.itembamboo@0,BambooMod:itembamboo,竹子,false
bambooBasket,1xitem.bamboobasket@0,BambooMod:bamboobasket,竹碗,false
barsIron,1xtile.fenceIron@0,minecraft:iron_bars,铁栏杆,false
barsIron,1xtile.blockDarkIronBars@0,EnderIO:blockDarkIronBars,玄铁栅栏,false
basalt,1xtile.geostrata_rock_basalt_smooth@0,GeoStrata:geostrata_rock_basalt_smooth,Smooth Basalt,false
basalt,1xtile.techno:basalt@0,technom:basalt,玄武岩,false
battery,1xitem.EnergyTablet@0,Mekanism:EnergyTablet,能量板,false
beeComb,1xitem.for.beeCombs@32767,Forestry:beeCombs,(wildcard),true
beeComb,1xitem.comb@0,MagicBees:comb,平凡蜂窝,false
beeComb,1xitem.grc.honeyComb.empty@0,Growthcraft|Bees:grc.honeyCombEmpty,蜂窝,false
beeComb,1xitem.grc.honeyComb.full@0,Growthcraft|Bees:grc.honeyCombFilled,蜂窝,false
beeComb,1xitem.chroma.colormod@0,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃKuro 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@1,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃKarmir 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@2,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃKijani 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@3,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃRuskea 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@4,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃNila 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@5,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃZambarau 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@6,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃVadali 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@7,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃArgia 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@8,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃYkri 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@9,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃRuzova 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@10,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃAsveste 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@11,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃKitrino 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@12,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃGalazio 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@13,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃKurauri 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@14,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃPortokali 水晶蜂窝,false
beeComb,1xitem.chroma.colormod@15,ChromatiCraft:chromaticraft_item_coloredmod,￼ȃTahara 水晶蜂窝,false
beeQueen,1xitem.queenbeeItem@0,harvestcraft:queenbeeItem,蜂后,false
beeQueen,1xitem.grc.bee@0,Growthcraft|Bees:grc.bee,蜜蜂,false
billetAc227,1xitem.billet_actinium@0,hbm:item.billet_actinium,锕-227坯料,false
billetActinium227,1xitem.billet_actinium@0,hbm:item.billet_actinium,锕-227坯料,false
billetAm241,1xitem.billet_am241@0,hbm:item.billet_am241,镅-241坯料,false
billetAm242,1xitem.billet_am242@0,hbm:item.billet_am242,镅-242坯料,false
billetAmericium241,1xitem.billet_am241@0,hbm:item.billet_am241,镅-241坯料,false
billetAmericium242,1xitem.billet_am242@0,hbm:item.billet_am242,镅-242坯料,false
billetAmericiumRG,1xitem.billet_am_mix@0,hbm:item.billet_am_mix,反应堆级镅坯料,false
billetAu198,1xitem.billet_au198@0,hbm:item.billet_au198,金-198坯料,false
billetAustralium,1xitem.billet_australium@0,hbm:item.billet_australium,奥斯坯料,false
billetBeryllium,1xitem.billet_beryllium@0,hbm:item.billet_beryllium,铍坯料,false
billetCo60,1xitem.billet_co60@0,hbm:item.billet_co60,钴-60坯料,false
billetCobalt,1xitem.billet_cobalt@0,hbm:item.billet_cobalt,钴坯料,false
billetCobalt60,1xitem.billet_co60@0,hbm:item.billet_co60,钴-60坯料,false
billetGh336,1xitem.billet_gh336@0,hbm:item.billet_gh336,Gh336坯料,false
billetGhiorsium336,1xitem.billet_gh336@0,hbm:item.billet_gh336,Gh336坯料,false
billetGold198,1xitem.billet_au198@0,hbm:item.billet_au198,金-198坯料,false
billetLead209,1xitem.billet_pb209@0,hbm:item.billet_pb209,铅-209坯料,false
billetNeptunium,1xitem.billet_neptunium@0,hbm:item.billet_neptunium,镎坯料,false
billetNeptunium237,1xitem.billet_neptunium@0,hbm:item.billet_neptunium,镎坯料,false
billetNp237,1xitem.billet_neptunium@0,hbm:item.billet_neptunium,镎坯料,false
billetPb209,1xitem.billet_pb209@0,hbm:item.billet_pb209,铅-209坯料,false
billetPlutonium,1xitem.billet_plutonium@0,hbm:item.billet_plutonium,钚坯料,false
billetPlutonium238,1xitem.billet_pu238@0,hbm:item.billet_pu238,钚-238坯料,false
billetPlutonium239,1xitem.billet_pu239@0,hbm:item.billet_pu239,钚-239坯料,false
billetPlutonium240,1xitem.billet_pu240@0,hbm:item.billet_pu240,钚-240坯料,false
billetPlutonium241,1xitem.billet_pu241@0,hbm:item.billet_pu241,钚-241坯料,false
billetPlutoniumRG,1xitem.billet_pu_mix@0,hbm:item.billet_pu_mix,反应堆级钚坯料,false
billetPo210,1xitem.billet_polonium@0,hbm:item.billet_polonium,钋坯料,false
billetPolonium,1xitem.billet_polonium@0,hbm:item.billet_polonium,钋坯料,false
billetPolonium210,1xitem.billet_polonium@0,hbm:item.billet_polonium,钋坯料,false
billetPu238,1xitem.billet_pu238@0,hbm:item.billet_pu238,钚-238坯料,false
billetPu239,1xitem.billet_pu239@0,hbm:item.billet_pu239,钚-239坯料,false
billetPu240,1xitem.billet_pu240@0,hbm:item.billet_pu240,钚-240坯料,false
billetPu241,1xitem.billet_pu241@0,hbm:item.billet_pu241,钚-241坯料,false
billetRa226,1xitem.billet_ra226@0,hbm:item.billet_ra226,镭-226坯料,false
billetRadium226,1xitem.billet_ra226@0,hbm:item.billet_ra226,镭-226坯料,false
billetSchrabidium,1xitem.billet_schrabidium@0,hbm:item.billet_schrabidium,Sa326坯料,false
billetSolinium,1xitem.billet_solinium@0,hbm:item.billet_solinium,Sa327坯料,false
billetSr90,1xitem.billet_sr90@0,hbm:item.billet_sr90,锶-90坯料,false
billetStrontium90,1xitem.billet_sr90@0,hbm:item.billet_sr90,锶-90坯料,false
billetTc99,1xitem.billet_technetium@0,hbm:item.billet_technetium,锝-99坯料,false
billetTechnetium99,1xitem.billet_technetium@0,hbm:item.billet_technetium,锝-99坯料,false
billetTh232,1xitem.billet_th232@0,hbm:item.billet_th232,钍-232坯料,false
billetThorium,1xitem.billet_th232@0,hbm:item.billet_th232,钍-232坯料,false
billetThorium232,1xitem.billet_th232@0,hbm:item.billet_th232,钍-232坯料,false
billetU233,1xitem.billet_u233@0,hbm:item.billet_u233,铀-233坯料,false
billetU235,1xitem.billet_u235@0,hbm:item.billet_u235,铀-235坯料,false
billetU238,1xitem.billet_u238@0,hbm:item.billet_u238,铀-238坯料,false
billetUranium,1xitem.billet_uranium@0,hbm:item.billet_uranium,铀坯料,false
billetUranium233,1xitem.billet_u233@0,hbm:item.billet_u233,铀-233坯料,false
billetUranium235,1xitem.billet_u235@0,hbm:item.billet_u235,铀-235坯料,false
billetUranium238,1xitem.billet_u238@0,hbm:item.billet_u238,铀-238坯料,false
billetZirconium,1xitem.billet_zirconium@0,hbm:item.billet_zirconium,锆坯料,false
blockAZ91D,1xtile.blockMetal@0,clayium:blockMetal082,AZ91D合金块,false
blockAc227,1xtile.block_actinium@0,hbm:tile.block_actinium,锕块,false
blockActinium,1xtile.blockMetal@9,clayium:blockMetal005,锕块,false
blockActinium227,1xtile.block_actinium@0,hbm:tile.block_actinium,锕块,false
blockAdamantine,1xtile.metal.block.fantasy.block@13,Metallurgy:fantasy.block,精金块,false
blockAdvancedAlloy,1xtile.block_advanced_alloy@0,hbm:tile.block_advanced_alloy,高级合金块,false
blockAlcled,1xtile.null@5,industrialupgrade:AlloysBlock,铝衣合金块,false
blockAlduorite,1xtile.metal.block.nether.block@6,Metallurgy:nether.block,神秘蓝金块,false
blockAlumel,1xtile.null@1,industrialupgrade:AlloysBlock,钛铝合金块,false
blockAluminium,1xtile.blockMaterial@3,clayium:blockMaterial,铝块,false
blockAluminium,1xtile.null@1,industrialupgrade:IUBlock,铝块,false
blockAluminum,1xtile.metal@9,libVulpes:libVulpesmetal0,铝 块,false
blockAluminum,1xtile.ImmersiveEngineering.storage@1,ImmersiveEngineering:storage,铝块,false
blockAluminum,1xtile.blockMaterial@3,clayium:blockMaterial,铝块,false
blockAluminum,1xtile.arc_clay_block@0,Eln:Eln.arc_clay_block,Arc Clay Block,false
blockAluminum,1xtile.block_aluminium@0,hbm:tile.block_aluminium,铝块,false
blockAluminumbronze,1xtile.null@0,industrialupgrade:AlloysBlock,铝青铜块,false
blockAmber,1xtile.gemOre@15,BiomesOPlenty:gemOre,琥珀块,false
blockAmericium,1xtile.blockMetal@15,clayium:blockMetal005,镅块,false
blockAmethyst,1xtile.gemOre@1,BiomesOPlenty:gemOre,紫水晶块,false
blockAmordrine,1xtile.metal.block.nether.block@12,Metallurgy:nether.block,魔石块,false
blockAndesite,1xtile.chisel.andesite@0,chisel:andesite,安山岩,false
blockAngmallen,1xtile.metal.block.base.block@6,Metallurgy:base.block,金铁块,false
blockAntimatter,1xtile.blockMaterial@7,clayium:blockMaterial,反物质块,false
blockAntimony,1xtile.blockMetal@3,clayium:blockMetal003,锑块,false
blockAnyBismoid,1xtile.block_bismuth@0,hbm:tile.block_bismuth,铋块,false
blockAnyCoke,1xtile.block_coke@0,hbm:tile.block_coke,煤焦炭块,false
blockAnyCoke,1xtile.block_coke@1,hbm:tile.block_coke,褐煤焦炭块,false
blockAnyCoke,1xtile.block_coke@2,hbm:tile.block_coke,石油焦炭块,false
blockAnyPlastic,1xtile.block_polymer@0,hbm:tile.block_polymer,聚合物块,false
blockAnyPlastic,1xtile.block_bakelite@0,hbm:tile.block_bakelite,电木块,false
blockApatite,1xtile.for.resourceStorage@0,Forestry:resourceStorage,磷灰石块,false
blockAsbestos,1xtile.block_asbestos@0,hbm:tile.block_asbestos,石棉块,false
blockAstralSilver,1xtile.metal.block.fantasy.block@5,Metallurgy:fantasy.block,星银块,false
blockAtlarus,1xtile.metal.block.fantasy.block@14,Metallurgy:fantasy.block,金钻块,false
blockAustralium,1xtile.block_australium@0,hbm:tile.block_australium,奥斯块,false
blockBakelite,1xtile.block_bakelite@0,hbm:tile.block_bakelite,电木块,false
blockBarium,1xtile.blockMetal@8,clayium:blockMetal003,钡块,false
blockBeryllium,1xtile.blockMetal@4,clayium:blockMetal000,铍块,false
blockBeryllium,1xtile.block_beryllium@0,hbm:tile.block_beryllium,铍块,false
blockBismuth,1xtile.blockMetal@3,clayium:blockMetal005,铋块,false
blockBitumen,1xtile.metal.block.utility.block@4,Metallurgy:utility.block,沥青块,false
blockBlackSteel,1xtile.metal.block.fantasy.block@3,Metallurgy:fantasy.block,黑钢块,false
blockBlaze,1xtile.blazeBlock@0,Botania:blazeBlock,烈焰灯,false
blockBlutonium,1xtile.brMetal.0@3,BigReactors:BRMetalBlock,蓝钚块,false
blockBoron,1xtile.block_boron@0,hbm:tile.block_boron,硼块,false
blockBrass,1xtile.metal.block.precious.block@3,Metallurgy:precious.block,黄铜块,false
blockBrass,1xtile.blockMetal@1,clayium:blockMetal080,黄铜块,false
blockBrass,1xblock_brass@0,Magneticraft:block_brass,黄铜块,false
blockBronze,1xic2.blockMetal@2,IC2:blockMetal,青铜块,false
blockBronze,1xtile.thermalfoundation.storage@9,ThermalFoundation:Storage,青铜块,false
